pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
35,71502.432,71538.346,35.91400000000431,73428.357,73428.357,853,809.2157534246576,868.7778537641763,868.7778537641763,292,False
36,73452.638,73488.346,35.70799999999872,73678.349,73678.349,863,826.1359223300971,868.7778537641763,868.7778537641763,309,False
37,75516.902,75552.583,35.68099999999686,75978.341,75978.341,858,824.5664335664336,868.7778537641763,868.7778537641763,286,False
38,77432.5,77468.354,35.854000000006636,77628.357,77628.357,851,811.1100628930818,868.7778537641763,868.7778537641763,318,False
39,79552.569,79588.355,35.78599999999278,80828.349,81548.357,933,852.3901639344263,868.7778537641763,900.8889268820881,305,True
40,81588.357,81622.499,34.14199999999255,81588.357,82378.349,975,942.6572438162544,868.7778537641763,921.8889268820881,283,True
41,83477.019,83512.635,35.61599999999453,83477.019,83518.345,965,895.648275862069,868.7778537641763,916.8889268820881,290,True
42,85416.851,85452.578,35.72699999999895,85416.851,85898.345,896,862.6386861313869,868.7778537641763,882.3889268820881,274,True
43,87247.055,87282.672,35.61700000001292,87308.35,87648.341,887,851.7742946708464,868.7778537641763,877.8889268820881,319,True
44,89378.357,89402.429,24.072000000000116,89418.345,89418.345,895,782.3280757097792,868.7778537641763,881.8889268820881,317,True
45,91498.349,91526.561,28.211999999999534,92918.357,93318.357,934,831.1050724637681,868.7778537641763,901.3889268820881,276,True
46,93338.353,93366.851,28.497999999992317,93338.353,94488.349,963,887.3659305993691,868.7778537641763,915.8889268820881,317,True
47,95447.001,95482.634,35.63300000000163,97488.341,97488.341,875,746.5331230283912,868.7778537641763,871.8889268820881,317,True
48,97568.337,97596.972,28.63499999999476,98308.358,99078.349,956,903.2173913043479,868.7778537641763,912.3889268820881,276,True
49,99408.35,99438.354,30.004000000000815,99408.35,100358.35,986,948.2555555555556,868.7778537641763,927.3889268820881,270,True
50,101238.35,101266.856,28.505999999993946,101238.35,101238.35,994,792.984520123839,868.7778537641763,931.3889268820881,323,True
51,103428.359,103458.35,29.99100000000908,104898.349,105358.357,941,829.2717770034843,868.7778537641763,904.8889268820881,287,True
52,105378.353,105406.741,28.387999999991735,105378.353,105418.347,952,835.9554794520548,868.7778537641763,910.3889268820881,292,True
53,107358.35,107382.745,24.394999999989523,109098.35,109248.35,899,776.2157534246576,868.7778537641763,883.8889268820881,292,True
54,109337.089,109372.688,35.59899999998743,109548.35,111298.349,991,935.0646258503401,868.7778537641763,929.8889268820881,294,True
55,111338.35,111366.824,28.473999999987427,111338.35,112698.354,1005,973.97476340694,868.7778537641763,936.8889268820881,317,True
56,113498.357,113526.868,28.510999999998603,113498.357,113498.357,1023,879.2473498233215,868.7778537641763,945.8889268820881,283,True
57,115422.845,115458.355,35.50999999999476,117388.358,117388.358,855,713.2376237623762,868.7778537641763,868.7778537641763,303,False
58,117492.824,117528.347,35.52300000000105,118168.349,119388.341,983,918.8120567375887,868.7778537641763,925.8889268820881,282,True
59,119428.357,119456.874,28.51699999999255,119428.357,119468.355,996,950.9166666666666,868.7778537641763,932.3889268820881,24,True
