pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
30,59672.264,59708.26,35.995999999999185,59678.256,59678.256,4095,894.7408536585366,975.4271374177916,2535.2135687088958,328,True
31,61852.334,61888.264,35.93000000000029,61856.495,61856.495,4095,908.8840125391849,975.4271374177916,2535.2135687088958,319,True
32,63988.267,64016.36,28.093000000000757,63992.46,63992.46,4095,982.1164383561644,975.4271374177916,2535.2135687088958,292,True
33,65936.292,65972.244,35.95200000000477,65948.276,65948.276,4095,968.3952702702703,975.4271374177916,2535.2135687088958,296,True
34,67922.498,67958.268,35.76999999998952,67926.806,67926.806,4095,977.5896551724138,975.4271374177916,2535.2135687088958,290,True
35,69868.263,69902.341,34.07799999999406,69878.277,69878.277,4095,966.8552188552188,975.4271374177916,2535.2135687088958,297,True
36,71868.272,71892.293,24.021000000007916,71872.441,71872.441,4095,970.167808219178,975.4271374177916,2535.2135687088958,292,True
37,73826.761,73862.502,35.74099999999453,73838.27,73838.27,4095,953.0735785953177,975.4271374177916,2535.2135687088958,299,True
38,75838.265,75862.409,24.144000000000233,75842.551,75842.551,4095,919.9674267100977,975.4271374177916,2535.2135687088958,307,True
39,77898.272,77928.26,29.987999999997555,77902.553,77902.553,4095,992.965034965035,975.4271374177916,2535.2135687088958,286,True
40,79816.441,79852.319,35.87799999999697,79828.268,79828.268,4095,1023.0251798561151,975.4271374177916,2535.2135687088958,278,True
41,81688.271,81716.563,28.29200000000128,81692.577,81692.577,4095,940.9188311688312,975.4271374177916,2535.2135687088958,308,True
42,83758.271,83786.565,28.294000000008964,83762.57,83762.57,4095,920.6457680250784,975.4271374177916,2535.2135687088958,319,True
43,85898.263,85926.623,28.360000000000582,85902.591,85902.591,4095,918.0854430379746,975.4271374177916,2535.2135687088958,316,True
44,88012.521,88048.269,35.74800000000687,88016.861,88016.861,4095,995.4771929824561,975.4271374177916,2535.2135687088958,285,True
45,89928.271,89956.472,28.20100000000093,89932.529,89932.529,4095,954.1868852459016,975.4271374177916,2535.2135687088958,305,True
46,91972.684,92006.433,33.74900000001071,91977.18,91977.18,4095,931.2307692307693,975.4271374177916,2535.2135687088958,312,True
47,94068.264,94102.359,34.095000000001164,94072.775,94072.775,4095,986.822299651568,975.4271374177916,2535.2135687088958,287,True
48,95998.271,96026.735,28.464000000007218,96002.662,96002.662,4095,956.9635761589404,975.4271374177916,2535.2135687088958,302,True
49,98018.271,98052.485,34.21400000000722,98018.271,98028.269,4095,969.1617161716172,975.4271374177916,2535.2135687088958,303,True
50,100058.264,100086.646,28.381999999997788,100062.599,100062.599,4095,961.0704697986578,975.4271374177916,2535.2135687088958,298,True
51,102089.982,102122.417,32.43499999999767,102098.277,102098.277,4095,911.4887459807074,975.4271374177916,2535.2135687088958,311,True
52,104218.255,104252.425,34.169999999998254,104222.827,104222.827,4095,970.6757679180887,975.4271374177916,2535.2135687088958,293,True
53,106218.265,106242.589,24.3240000000078,106222.726,106222.726,4095,970.9415807560138,975.4271374177916,2535.2135687088958,291,True
54,108208.272,108238.259,29.987000000008265,108212.668,108212.668,4095,953.7450331125827,975.4271374177916,2535.2135687088958,302,True
55,110276.799,110312.499,35.69999999999709,110288.269,110288.269,4095,1025.846715328467,975.4271374177916,2535.2135687088958,274,True
56,112156.994,112192.586,35.59199999998964,112168.269,112168.269,4095,901.62893081761,975.4271374177916,2535.2135687088958,318,True
57,114332.66,114368.261,35.60099999999511,114337.152,114337.152,4095,953.2,975.4271374177916,2535.2135687088958,295,True
58,116362.621,116398.273,35.65200000000186,116367.053,116367.053,4095,999.1843971631206,975.4271374177916,2535.2135687088958,282,True
59,118298.268,118322.73,24.461999999999534,118302.872,118302.872,4095,2811.2083333333335,975.4271374177916,2535.2135687088958,24,True
