pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
40,80032.705,80028.362,80058.349,4095,2518.750460776408,175195.089731205,2457,-1.2863769952673465,2458,30.43078101472929,6,2,True,True,86.0,7.0,39.348837209302324
41,81868.366,81857.043,81888.349,4095,2518.750460776408,175196.925392205,2512,2.6526229921728373,2513,38.72750297887251,6,1,True,True,254.0,16.0,39.348837209302324
42,83958.349,83947.047,83986.971,4095,2518.750460776408,175199.015375205,2574,-8.146374981151894,2576,56.744591012829915,6,1,True,True,254.0,16.0,39.348837209302324
43,85832.654,85828.357,85858.349,4095,2518.750460776408,175200.889680205,2630,-9.546299988869578,2632,58.44233901007101,6,1,True,True,254.0,16.0,39.348837209302324
44,87872.636,87868.356,87896.615,4095,2518.750460776408,175202.929662205,2691,-9.592694987077266,2693,58.43317901599221,6,1,True,True,254.0,16.0,39.348837209302324
45,90002.665,89998.357,90022.518,4095,2518.750460776408,175205.059691205,2755,4.392584000015631,2756,36.397251999005675,6,2,True,True,254.0,16.0,39.348837209302324
46,92172.743,92168.352,92196.824,4095,2518.750460776408,175207.229769205,2820,10.315949999494478,2821,42.31172599247657,6,1,True,True,254.0,16.0,39.348837209302324
47,94298.363,94286.971,94322.622,4095,2518.750460776408,175209.355389205,2883,-7.245473010698333,2884,24.790709983790293,6,2,True,True,254.0,10.0,39.348837209302324
48,96467.173,96462.715,96498.357,4095,2518.750460776408,175211.524199205,2948,-0.06816000677645206,2949,31.92403999855742,6,2,True,True,254.0,11.0,39.348837209302324
49,98502.78,98498.354,98528.353,4095,2518.750460776408,175213.559806205,3009,4.3577369942795485,3010,40.42660997947678,6,2,True,True,254.0,16.0,39.348837209302324
50,100647.202,100642.744,100678.35,4095,2518.750460776408,175215.704228205,3073,3.9458580140490085,3074,35.969598015071824,6,2,True,True,254.0,16.0,39.348837209302324
51,102642.717,102638.357,102662.559,4095,2518.750460776408,175217.699743205,3132,-15.536807011812925,3134,52.514144976157695,6,1,True,True,254.0,16.0,39.348837209302324
52,104572.888,104568.353,104592.741,4095,2518.750460776408,175219.629914205,3190,-5.719184991903603,3192,62.307607993716374,6,1,True,True,254.0,16.0,39.348837209302324
53,106432.693,106428.356,106456.746,4095,2518.750460776408,175221.489719205,3246,10.692017996916547,3247,42.6116079906933,6,1,True,True,254.0,16.0,39.348837209302324
54,108392.895,108388.354,108412.74,4095,2518.750460776408,175223.449921205,3304,-9.512632997939363,3306,58.431231998838484,6,1,True,True,254.0,16.0,39.348837209302324
55,110382.777,110378.357,110408.352,4095,2518.750460776408,175225.439803205,3364,8.466597995720804,3365,44.6051089966204,6,1,True,True,254.0,16.0,39.348837209302324
56,112385.713,112378.34,112402.549,4095,2518.750460776408,175227.442739205,3424,13.549062015954405,3425,49.69274500035681,6,1,True,True,254.0,16.0,39.348837209302324
57,114192.754,114188.356,114216.869,4095,2518.750460776408,175229.249780205,3478,14.600201015127823,3479,50.714147015241906,6,1,True,True,254.0,16.0,39.348837209302324
58,116288.371,116278.353,116312.589,4095,2518.750460776408,175231.345397205,3540,-5.01122500281781,3541,30.996568006230518,6,2,True,True,254.0,15.0,39.348837209302324
59,118358.362,118348.344,118382.823,4095,2518.750460776408,175233.415388205,3602,0.9146299853455275,3603,32.876684999791905,6,2,True,True,254.0,16.0,39.348837209302324
