pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
17,34412.677,34449.593,36.91599999999744,34416.65,34416.65,4095,939.3161290322581,913.2920620226799,2504.14603101134,310,True
18,36469.869,36499.613,29.743999999998778,36474.073,36474.073,4095,996.4175438596491,913.2920620226799,2504.14603101134,285,True
19,38359.791,38395.781,35.99000000000524,38363.873,38363.873,4095,932.5145631067961,913.2920620226799,2504.14603101134,309,True
20,40415.784,40443.67,27.885999999998603,40419.885,40419.885,4095,1005.4753521126761,913.2920620226799,2504.14603101134,284,True
21,42300.97,42335.774,34.80399999999645,42305.773,42305.773,4095,963.6082474226804,913.2920620226799,2504.14603101134,291,True
22,44245.776,44273.841,28.06500000000233,44249.956,44249.956,4095,962.4933333333333,913.2920620226799,2504.14603101134,300,True
23,46235.776,46263.742,27.96600000000035,46239.897,46239.897,4095,1007.0175438596491,913.2920620226799,2504.14603101134,285,True
24,48125.05,48159.689,34.638999999995576,48135.787,48135.787,4095,1040.2,913.2920620226799,2504.14603101134,270,True
25,49935.785,49963.711,27.925999999999476,49939.908,49939.908,4095,980.2413793103449,913.2920620226799,2504.14603101134,290,True
26,51865.772,51896.611,30.838999999999942,51870.059,51870.059,4095,1021.6978417266187,913.2920620226799,2504.14603101134,278,True
27,53715.785,53743.771,27.985999999997148,53715.785,53719.934,4095,928.2151898734177,913.2920620226799,2504.14603101134,316,True
28,55815.789,55843.81,28.02100000000064,55819.958,55819.958,4095,884.8658536585366,913.2920620226799,2504.14603101134,328,True
29,57995.772,58023.97,28.198000000003958,58000.025,58000.025,4095,962.190635451505,913.2920620226799,2504.14603101134,299,True
30,59985.78,60013.863,28.08299999999872,59989.965,59989.965,4095,931.7395498392283,913.2920620226799,2504.14603101134,311,True
31,62055.785,62083.863,28.077999999994063,62059.984,62059.984,4095,940.7368421052631,913.2920620226799,2504.14603101134,304,True
32,64079.848,64115.773,35.92500000000291,64084.016,64084.016,4095,993.6771929824562,913.2920620226799,2504.14603101134,285,True
33,65975.764,66004.119,28.355000000010477,65980.075,65980.075,4095,1023.6570397111914,913.2920620226799,2504.14603101134,277,True
34,67829.859,67865.774,35.91500000000815,67834.046,67834.046,4095,914.0700636942676,913.2920620226799,2504.14603101134,314,True
35,69935.784,69963.886,28.101999999998952,69940.003,69940.003,4095,903.859375,913.2920620226799,2504.14603101134,320,True
36,72075.785,72105.777,29.99199999999837,72080.035,72080.035,4095,915.8690095846646,913.2920620226799,2504.14603101134,313,True
37,74175.777,74205.781,30.004000000000815,74180.025,74180.025,4095,917.3910256410256,913.2920620226799,2504.14603101134,312,True
38,76275.776,76304.004,28.228000000002794,76280.031,76280.031,4095,918.0189274447949,913.2920620226799,2504.14603101134,317,True
39,78405.784,78434.054,28.270000000004075,78410.079,78410.079,4095,918.782334384858,913.2920620226799,2504.14603101134,317,True
40,80535.776,80564.126,28.35000000000582,80540.086,80540.086,4095,1038.8436363636363,913.2920620226799,2504.14603101134,275,True
41,82380.095,82415.773,35.677999999999884,82384.521,82384.521,4095,1028.890510948905,913.2920620226799,2504.14603101134,274,True
42,84225.785,84255.773,29.987999999997555,84230.078,84230.078,4095,971.9440559440559,913.2920620226799,2504.14603101134,286,True
43,86144.448,86180.079,35.630999999993946,86155.786,86155.786,4095,1010.273381294964,913.2920620226799,2504.14603101134,278,True
44,88015.785,88045.773,29.987999999997555,88020.094,88020.094,4095,870.6280487804878,913.2920620226799,2504.14603101134,328,True
45,90214.304,90250.022,35.71799999999348,90225.785,90225.785,4095,875.5586419753087,913.2920620226799,2504.14603101134,324,True
46,92380.111,92415.772,35.66099999999278,92385.785,92385.785,4095,1001.5036231884058,913.2920620226799,2504.14603101134,276,True
47,94235.785,94259.92,24.13499999999476,94240.095,94240.095,4095,1140.870848708487,913.2920620226799,2504.14603101134,271,True
48,96055.777,96085.781,30.004000000000815,96060.148,96060.148,4095,1094.0031545741324,913.2920620226799,2504.14603101134,317,True
49,98180.085,98215.774,35.68899999999849,98184.494,98184.494,4095,891.7238095238096,913.2920620226799,2504.14603101134,315,True
50,100305.782,100335.781,29.99899999999616,100310.22,100310.22,4095,958.8523489932886,913.2920620226799,2504.14603101134,298,True
51,102345.777,102375.78,30.002999999996973,102350.162,102350.162,4095,966.1818181818181,913.2920620226799,2504.14603101134,297,True
52,104385.788,104414.176,28.388000000006286,104390.142,104390.142,4095,944.1437908496732,913.2920620226799,2504.14603101134,306,True
53,106470.244,106505.781,35.536999999996624,106477.597,106477.597,4095,1049.787072243346,913.2920620226799,2504.14603101134,263,True
54,108275.776,108304.269,28.493000000002212,108280.164,108280.164,4095,958.6321070234113,913.2920620226799,2504.14603101134,299,True
55,110320.269,110355.781,35.512000000002445,110327.631,110327.631,4095,1040.1086142322097,913.2920620226799,2504.14603101134,267,True
56,112150.117,112185.782,35.66500000000815,112150.117,112154.533,4095,1010.4697508896797,913.2920620226799,2504.14603101134,281,True
57,114080.233,114115.774,35.54100000001199,114084.784,114084.784,4095,1016.6872727272727,913.2920620226799,2504.14603101134,275,True
58,115970.114,116005.782,35.66800000000512,115974.523,115974.523,4095,1023.9384057971015,913.2920620226799,2504.14603101134,276,True
59,117864.609,117900.16,35.55100000000675,117875.794,117875.794,4095,2873.2916666666665,913.2920620226799,2504.14603101134,24,True
