pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
22,43835.615,43863.682,28.067000000002736,43839.8,43839.8,4095,944.5242718446602,927.0560514722931,2511.0280257361464,309,True
23,45885.607,45913.687,28.07999999999447,45889.803,45889.803,4095,966.2781456953643,927.0560514722931,2511.0280257361464,302,True
24,47889.656,47925.612,35.95599999999831,47893.789,47893.789,4095,906.5907692307692,927.0560514722931,2511.0280257361464,325,True
25,50055.615,50083.722,28.10700000000361,50059.828,50059.828,4095,1044.5236363636363,927.0560514722931,2511.0280257361464,275,True
26,51885.607,51915.612,30.00499999999738,51889.672,51889.672,4095,1048.3419117647059,927.0560514722931,2511.0280257361464,272,True
27,53695.608,53723.607,27.999000000003434,53699.759,53699.759,4095,1012.7640845070423,927.0560514722931,2511.0280257361464,284,True
28,55585.599,55613.895,28.29599999999482,55589.887,55589.887,4095,981.0687285223368,927.0560514722931,2511.0280257361464,291,True
29,57515.619,57543.765,28.14600000000064,57519.836,57519.836,4095,964.8571428571429,927.0560514722931,2511.0280257361464,301,True
30,59513.752,59549.635,35.88300000000163,59525.625,59525.625,4095,1015.8303249097473,927.0560514722931,2511.0280257361464,277,True
31,61359.8,61395.604,35.80399999999645,61364.093,61364.093,4095,940.4738562091503,927.0560514722931,2511.0280257361464,306,True
32,63393.977,63429.752,35.775000000001455,63405.612,63405.612,4095,903.4658385093168,927.0560514722931,2511.0280257361464,322,True
33,65528.27,65555.612,27.341999999996915,65535.614,65535.614,4095,1003.9892086330935,927.0560514722931,2511.0280257361464,278,True
34,67395.615,67423.712,28.096999999994296,67399.816,67399.816,4095,970.6790540540541,927.0560514722931,2511.0280257361464,296,True
35,69382.734,69419.612,36.87799999999697,69386.905,69386.905,4095,910.615141955836,927.0560514722931,2511.0280257361464,317,True
36,71509.693,71545.613,35.919999999998254,71515.625,71515.625,4095,963.0,927.0560514722931,2511.0280257361464,294,True
37,73485.609,73515.612,30.002999999996973,73489.956,73489.956,4095,923.6773162939297,927.0560514722931,2511.0280257361464,313,True
38,75584.141,75619.831,35.69000000000233,75595.612,75595.612,4095,1001.5800711743773,927.0560514722931,2511.0280257361464,281,True
39,77465.607,77499.712,34.104999999995925,77475.621,77475.621,4095,1117.3652482269504,927.0560514722931,2511.0280257361464,282,True
40,79359.907,79395.616,35.70899999998801,79364.289,79364.289,4095,1094.1768707482993,927.0560514722931,2511.0280257361464,294,True
41,81334.035,81369.778,35.74300000000221,81345.62,81345.62,4095,1009.53125,927.0560514722931,2511.0280257361464,320,True
42,83484.135,83519.837,35.70200000000477,83495.62,83495.62,4095,954.360655737705,927.0560514722931,2511.0280257361464,305,True
43,85535.616,85565.608,29.99199999999837,85539.956,85539.956,4095,1035.0285714285715,927.0560514722931,2511.0280257361464,280,True
44,87415.616,87446.851,31.235000000000582,87420.079,87420.079,4095,956.9935275080907,927.0560514722931,2511.0280257361464,309,True
45,89484.322,89519.924,35.60199999999895,89495.621,89495.621,4095,921.2293577981651,927.0560514722931,2511.0280257361464,327,True
46,91679.797,91715.599,35.80199999999604,91685.613,91685.613,4095,933.4842767295597,927.0560514722931,2511.0280257361464,318,True
47,93815.616,93839.78,24.164000000004307,93819.926,93819.926,4095,992.2,927.0560514722931,2511.0280257361464,295,True
48,95795.608,95825.611,30.003000000011525,95800.104,95800.104,4095,977.2131147540983,927.0560514722931,2511.0280257361464,305,True
49,97839.998,97875.604,35.60599999999977,97844.462,97844.462,4095,1001.7272727272727,927.0560514722931,2511.0280257361464,297,True
50,99835.613,99865.612,29.99899999999616,99840.023,99840.023,4095,1060.1818181818182,927.0560514722931,2511.0280257361464,275,True
51,101715.615,101744.362,28.746999999988475,101720.146,101720.146,4095,958.6366559485531,927.0560514722931,2511.0280257361464,311,True
52,103835.608,103864.36,28.752000000007683,103840.142,103840.142,4095,952.9288025889967,927.0560514722931,2511.0280257361464,309,True
53,105945.615,105979.982,34.36699999999837,105955.613,105955.613,4095,1079.6466165413533,927.0560514722931,2511.0280257361464,266,True
54,107775.615,107804.028,28.413000000000466,107779.977,107779.977,4095,1048.982142857143,927.0560514722931,2511.0280257361464,280,True
55,109695.616,109725.604,29.988000000012107,109700.088,109700.088,4095,1062.4686346863468,927.0560514722931,2511.0280257361464,271,True
56,111555.608,111584.426,28.818000000013853,111560.171,111560.171,4095,957.6245954692556,927.0560514722931,2511.0280257361464,309,True
57,113670.079,113705.611,35.53200000000652,113675.612,113675.612,4095,1031.2099644128114,927.0560514722931,2511.0280257361464,281,True
58,115604.304,115639.911,35.60699999998906,115615.62,115615.62,4095,1022.5333333333333,927.0560514722931,2511.0280257361464,285,True
59,117560.11,117595.612,35.50199999999313,117565.612,117565.612,4095,2799.2916666666665,927.0560514722931,2511.0280257361464,24,True
